Name	Set	ImageFile	Rarity	Errata 	Type/ST	Title	Reaction	Type	Alt Type	ST	Time ST	Empire	Card tags
S1 Paraloid Scout Craft (AF)	AF	S1_-_Paraloid_Scout_Craft_AF	R		S1	Paraloid Scout Craft		S		1		Paraloid 	[AF] Rare Cards LatestPrint Unique NotABG AlliedEmpire ShipClassScoutship PropScoutcard 00_EconomyCost 00_SupplyCost 01_EnergyCost 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 02_Shields 02_Phasers 01_ResearchPoint artDouglasChaffee Paraloid 
S2 Paraloid Patrol Cruiser (AF)	AF	S2_-_Paraloid_Patrol_Cruiser_AF	R		S2	Paraloid Patrol Cruiser		S		2		Paraloid 	[AF] Rare Cards LatestPrint Unique NotABG AlliedEmpire ShipClassPatrolship ShipClassCruiser 00_EconomyCost 01_SupplyCost 00_EnergyCost 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 02_Shields 02_HeavyWeapons 01_Phaser artDouglasChaffee Paraloid 
S2 Paraloid Troop Craft (AF)	AF	S2_-_Paraloid_Troop_Craft_AF	R		S2	Paraloid Troop Craft		S		2		Paraloid 	[AF] Rare Cards LatestPrint Unique NotABG AlliedEmpire ShipClassTroopship PropPlaycard ShipClassSupplyship 00_EconomyCost 00_SupplyCost 01_EnergyCost 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 02_Shields 01_HeavyWeapon 01_Phaser 01_AmmoPoint artDouglasChaffee Paraloid 
S3 Paraloid Light Storm Cruiser (AF)	AF	S3_-_Paraloid_Light_Storm_Cruiser_AF	R		S3	Paraloid Light Storm Cruiser		S		3		Paraloid 	[AF] Rare Cards LatestPrint Unique NotABG AlliedEmpire ShipClassAttrition PropPlaycard ShipClassCruiser 00_EconomyCost 01_SupplyCost 01_EnergyCost 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 03_Shieldss 03_HeavyWeaponss 01_Phaser artDouglasChaffee Paraloid 
S4 Paraloid Medium Star Cruiser (AF)	AF	S4_-_Paraloid_Medium_Star_Cruiser_AF	R		S4	Paraloid Medium Star Cruiser		S		4		Paraloid 	[AF] Rare Cards LatestPrint Unique NotABG AlliedEmpire ShipClassCruiser 00_EconomyCost 01_SupplyCost 01_EnergyCost 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 04_Shieldsss 03_HeavyWeaponss 02_Phasers artDouglasChaffee Paraloid 
S5 Paraloid Heavy Storm Cruiser (AF)	AF	S5_-_Paraloid_Heavy_Storm_Cruiser_AF	R		S5	Paraloid Heavy Storm Cruiser		S		5		Paraloid 	[AF] Rare Cards LatestPrint Unique NotABG AlliedEmpire ShipClassCruiser 00_EconomyCost 02_SupplyCosts 01_EnergyCost 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 05_Shieldssss 04_HeavyWeaponsss 02_Phasers artDouglasChaffee Paraloid 
S6 Paraloid Man-at-Arms (AF)	AF	S6_-_Paraloid_Man-at-Arms_AF	R		S6	Paraloid Man-at-Arms		S		6		Paraloid 	[AF] Rare Cards LatestPrint Unique NotABG AlliedEmpire ShipClassCommandship 00_EconomyCost 02_SupplyCosts 01_EnergyCost 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 07_Shieldssssss 06_HeavyWeaponsssss 04_Phasersss 02_CommandPoints artDouglasChaffee Paraloid 
S7 Paraloid Flagship (Pro)	Pro8	S7_-_Paraloid_Flagship_Pro8	Pro8		S7	Paraloid Flagship		S		7		Paraloid 	[Pro8] Cards LatestPrint Unique NotABG AlliedEmpire ShipClassFlagship ShipClassCommandship distEricBSmith 00_EconomyCost 02_SupplyCosts 03_EnergyCostss 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 07_Shieldssssss 06_HeavyWeaponsssss 04_Phasersss 02_CommandPoints artMichaelTrapp Paraloid 
S1 P.O.T. Armed Launch (NE)	NE	S1_-_P.O.T._Armed_Launch_NE	C		S1	P.O.T. Armed Launch		S		1		POT 	[NE] Common Cards LatestPrint Unique NotABG AllPot MajorEmpire ShipClassWarship 00_EconomyCost 00_SupplyCost 01_EnergyCost 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 02_Shields 02_HeavyWeapons 01_Phaser artRandyAsplund-Faith POT 
S1 P.O.T. Patrol Launch (AT)	AT	S1_-_P.O.T._Patrol_Launch_AT	U	Q&A 	S1	P.O.T. Patrol Launch		S		1		POT 	[AT] Uncommon Cards LatestPrint Unique NotABG AllPot MajorEmpire ShipClassPatrolship 00_EconomyCost 00_SupplyCost 00_EnergyCost 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 02_Shields 01_HeavyWeapon 01_Phaser No_Engagement artRandyAsplund-Faith Q&amp;A POT 
S2 P.O.T. Escort (NE)	NE	S2_-_P.O.T._Escort_NE	C		S2	P.O.T. Escort		S		2		POT 	[NE] Common Cards Reprinted Unique NotABG AllPot MajorEmpire ShipClassEscortship 00_EconomyCost 01_SupplyCost 01_EnergyCost 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 04_Shieldsss 02_HeavyWeapons 01_Phaser artRandyAsplund-Faith POT 
S2 P.O.T. Escort (UE)	UE	S2_-_P.O.T._Escort_UE	R3		S2	P.O.T. Escort		S		2		POT 	[UE] Rare3 Cards LatestPrint Unique NotABG AllPot MajorEmpire ShipClassEscortship 00_EconomyCost 01_SupplyCost 01_EnergyCost 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 04_Shieldsss 02_HeavyWeapons 01_Phaser artRandyAsplund-Faith POT 
S2 P.O.T. Troop Transport (AT)	AT	S2_-_P.O.T._Troop_Transport_AT	U		S2	P.O.T. Troop Transport		S		2		POT 	[AT] Uncommon Cards LatestPrint Unique NotABG AllPot MajorEmpire ShipClassTroopship PropPlaycard 00_EconomyCost 02_SupplyCosts 00_EnergyCost 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 03_Shieldss 02_HeavyWeapons 02_Phasers artRandyAsplund-Faith POT 
S3 P.O.T. Frigate (NE)	NE	S3_-_P.O.T._Frigate_NE	C		S3	P.O.T. Frigate		S		3		POT 	[NE] Common Cards Reprinted Unique NotABG AllPot MajorEmpire ShipClassFrigate 00_EconomyCost 01_SupplyCost 01_EnergyCost 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 03_Shieldss 02_HeavyWeapons 02_Phasers artRandyAsplund-Faith POT 
S3 P.O.T. Frigate (UE)	UE	S3_-_P.O.T._Frigate_UE	U3		S3	P.O.T. Frigate		S		3		POT 	[UE] Uncommon3 Cards LatestPrint Unique NotABG AllPot MajorEmpire ShipClassFrigate 00_EconomyCost 01_SupplyCost 01_EnergyCost 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 03_Shieldss 02_HeavyWeapons 02_Phasers artRandyAsplund-Faith POT 
S3 P.O.T. Science Cutter (NE)	NE	S3_-_P.O.T._Science_Cutter_NE	C		S3	P.O.T. Science Cutter		S		3		POT 	[NE] Common Cards Reprinted Unique NotABG AllPot MajorEmpire ShipClassScienceship 00_EconomyCost 01_SupplyCost 01_EnergyCost 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 03_Shieldss 02_HeavyWeapons 01_Phaser 02_ResearchPoints artRandyAsplund-Faith POT 
S3 P.O.T. Science Cutter (UE)	UE	S3_-_P.O.T._Science_Cutter_UE	R3		S3	P.O.T. Science Cutter		S		3		POT 	[UE] Rare3 Cards LatestPrint Unique NotABG AllPot MajorEmpire ShipClassScienceship 00_EconomyCost 01_SupplyCost 01_EnergyCost 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 03_Shieldss 02_HeavyWeapons 01_Phaser 02_ResearchPoints artRandyAsplund-Faith POT 
S3 P.O.T. Spy Cutter (AT)	AT	S3_-_P.O.T._Spy_Cutter_AT	U		S3	P.O.T. Spy Cutter		S		3		POT 	[AT] Uncommon Cards LatestPrint Unique NotABG AllPot MajorEmpire ShipClassSpyship 01_EconomyCost 00_SupplyCost 01_EnergyCost 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 03_Shieldss 01_HeavyWeapon 03_Phaserss 01_ResearchPoint artRandyAsplund-Faith POT 
S3 P.O.T. Star Frigate - Tequan Star Frigate (AT)	AT	S3_-_P.O.T._Tequan_Star_Frigate_AT	U		S3	P.O.T. Star Frigate - Tequan Star Frigate		S		3		Tequan 	[AT] Uncommon Cards LatestPrint Unique NotABG AllPot MajorEmpire ShipClassFrigate 00_EconomyCost 01_SupplyCost 01_EnergyCost 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 03_Shieldss 04_Phasersss artRandyAsplund-Faith Tequan 
S4 P.O.T. Destroyer (NE)	NE	S4_-_P.O.T._Destroyer_NE	C		S4	P.O.T. Destroyer		S		4		POT 	[NE] Common Cards Reprinted Unique NotABG AllPot MajorEmpire ShipClassDestroyer 00_EconomyCost 01_SupplyCost 01_EnergyCost 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 03_Shieldss 02_HeavyWeapons 01_Phaser artRandyAsplund-Faith POT 
S4 P.O.T. Destroyer (UE)	UE	S4_-_P.O.T._Destroyer_UE	U3		S4	P.O.T. Destroyer		S		4		POT 	[UE] Uncommon3 Cards LatestPrint Unique NotABG AllPot MajorEmpire ShipClassDestroyer 00_EconomyCost 01_SupplyCost 01_EnergyCost 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 03_Shieldss 02_HeavyWeapons 01_Phaser artRandyAsplund-Faith POT 
S4 P.O.T. Minesweeper (NE)	NE	S4_-_P.O.T._Minesweeper_NE	U		S4	P.O.T. Minesweeper		S		4		POT 	[NE] Uncommon Cards Reprinted Unique NotABG AllPot MajorEmpire ShipClassMineSweeper 00_EconomyCost 01_SupplyCost 01_EnergyCost 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 04_Shieldsss 02_HeavyWeapons 02_Phasers artRandyAsplund-Faith POT 
S4 P.O.T. Minesweeper (UE)	UE	S4_-_P.O.T._Minesweeper_UE	R3		S4	P.O.T. Minesweeper		S		4		POT 	[UE] Rare3 Cards LatestPrint Unique NotABG AllPot MajorEmpire ShipClassMineSweeper 00_EconomyCost 01_SupplyCost 01_EnergyCost 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 04_Shieldsss 02_HeavyWeapons 02_Phasers artRandyAsplund-Faith POT 
S4 P.O.T. Star Destroyer - Tequan Star Destroyer (AT)	AT	S4_-_P.O.T._Tequan_Star_Destroyer_AT	U		S4	P.O.T. Star Destroyer - Tequan Star Destroyer		S		4		Tequan 	[AT] Uncommon Cards LatestPrint Unique NotABG AllPot MajorEmpire ShipClassDestroyer 00_EconomyCost 01_SupplyCost 01_EnergyCost 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 03_Shieldss 04_Phasersss artRandyAsplund-Faith Tequan 
S5 P.O.T. Command Cruiser (NE)	NE	S5_-_P.O.T._Command_Cruiser_NE	R	Errata 	S5	P.O.T. Command Cruiser		S		5		POT 	[NE] Rare Cards Reprinted Unique NotABG AllPot MajorEmpire ShipClassCruiser ShipClassCommandship 00_EconomyCost 01_SupplyCost 02_EnergyCosts 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 04_Shieldsss 04_HeavyWeaponsss 02_Phasers 01_CommandPoint artRandyAsplund-Faith Errata POT 
S5 P.O.T. Command Cruiser (AT)	AT	S5_-_P.O.T._Command_Cruiser_AT	R	Errata 	S5	P.O.T. Command Cruiser		S		5		POT 	[AT] Rare Cards LatestPrint Unique NotABG AllPot MajorEmpire ShipClassCruiser ShipClassCommandship 00_EconomyCost 01_SupplyCost 02_EnergyCosts 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 04_Shieldsss 04_HeavyWeaponsss 02_Phasers 01_CommandPoint artRandyAsplund-Faith Errata POT 
S5 P.O.T. Heavy Cruiser (NE)	NE	S5_-_P.O.T._Heavy_Cruiser_NE	R		S5	P.O.T. Heavy Cruiser		S		5		POT 	[NE] Rare Cards Reprinted Unique NotABG AllPot MajorEmpire ShipClassCruiser 00_EconomyCost 01_SupplyCost 02_EnergyCosts 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 03_Shieldss 04_HeavyWeaponsss 02_Phasers artRandyAsplund-Faith POT 
S5 P.O.T. Heavy Cruiser (UE)	UE	S5_-_P.O.T._Heavy_Cruiser_UE	V3		S5	P.O.T. Heavy Cruiser		S		5		POT 	[UE] Veryrare3 Cards LatestPrint Unique NotABG AllPot MajorEmpire ShipClassCruiser 00_EconomyCost 01_SupplyCost 02_EnergyCosts 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 03_Shieldss 04_HeavyWeaponsss 02_Phasers artRandyAsplund-Faith POT 
S5 P.O.T. Light Cruiser (NE)	NE	S5_-_P.O.T._Light_Cruiser_NE	R		S5	P.O.T. Light Cruiser		S		5		POT 	[NE] Rare Cards Reprinted Unique NotABG AllPot MajorEmpire ShipClassCruiser 00_EconomyCost 01_SupplyCost 02_EnergyCosts 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 03_Shieldss 03_HeavyWeaponss 02_Phasers artRandyAsplund-Faith POT 
S5 P.O.T. Light Cruiser (UE)	UE	S5_-_P.O.T._Light_Cruiser_UE	V3		S5	P.O.T. Light Cruiser		S		5		POT 	[UE] Veryrare3 Cards LatestPrint Unique NotABG AllPot MajorEmpire ShipClassCruiser 00_EconomyCost 01_SupplyCost 02_EnergyCosts 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 03_Shieldss 03_HeavyWeaponss 02_Phasers artRandyAsplund-Faith POT 
S5 P.O.T. Light Star Cruiser - Centaurian Light Star Cruiser (AT)	AT	S5_-_P.O.T._Centaurian_Light_Star_Cruiser_AT	R		S5	P.O.T. Light Star Cruiser - Centaurian Light Star Cruiser		S		5		Centaurian 	[AT] Rare Cards LatestPrint Unique NotABG AllPot MajorEmpire ShipClassCruiser 00_EconomyCost 01_SupplyCost 02_EnergyCosts 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 03_Shieldss 05_Phaserssss artRandyAsplund-Faith Centaurian 
S5 P.O.T. Medium Cruiser (NE)	NE	S5_-_P.O.T._Medium_Cruiser_NE	R		S5	P.O.T. Medium Cruiser		S		5		POT 	[NE] Rare Cards LatestPrint Unique NotABG AllPot MajorEmpire ShipClassCruiser 00_EconomyCost 01_SupplyCost 02_EnergyCosts 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 04_Shieldsss 03_HeavyWeaponss 02_Phasers artRandyAsplund-Faith POT 
S5 P.O.T. Scout Cruiser (NE)	NE	S5_-_P.O.T._Scout_Cruiser_NE	U		S5	P.O.T. Scout Cruiser		S		5		POT 	[NE] Uncommon Cards Reprinted Unique NotABG AllPot MajorEmpire ShipClassScoutship PropScoutcard ShipClassCruiser 00_EconomyCost 01_SupplyCost 02_EnergyCosts 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 03_Shieldss 03_HeavyWeaponss 01_Phaser 01_ResearchPoint artRandyAsplund-Faith POT 
S5 P.O.T. Scout Cruiser (UE)	UE	S5_-_P.O.T._Scout_Cruiser_UE	R3		S5	P.O.T. Scout Cruiser		S		5		POT 	[UE] Rare3 Cards LatestPrint Unique NotABG AllPot MajorEmpire ShipClassScoutship PropScoutcard ShipClassCruiser 00_EconomyCost 01_SupplyCost 02_EnergyCosts 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 03_Shieldss 03_HeavyWeaponss 01_Phaser 01_ResearchPoint artRandyAsplund-Faith POT 
S5 P.O.T. Star Cruiser - Peladine Star Cruiser (AT)	AT	S5_-_P.O.T._Peladine_Star_Cruiser_AT	R		S5	P.O.T. Star Cruiser - Peladine Star Cruiser		S		5		Peladine 	[AT] Rare Cards LatestPrint Unique NotABG AllPot MajorEmpire ShipClassCruiser 00_EconomyCost 01_SupplyCost 02_EnergyCosts 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 03_Shieldss 01_HeavyWeapon 05_Phaserssss artRandyAsplund-Faith Peladine 
S6 P.O.T. Fighter Carrier (NE)	NE	S6_-_P.O.T._Fighter_Carrier_NE	R		S6	P.O.T. Fighter Carrier		S		6		POT 	[NE] Rare Cards Reprinted Unique NotABG AllPot MajorEmpire ShipClassCarrier ShipClassWarship 00_EconomyCost 01_SupplyCost 03_EnergyCostss 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 04_Shieldsss 03_HeavyWeaponss 02_Phasers artRandyAsplund-Faith POT 
S6 P.O.T. Fighter Carrier (UE)	UE	S6_-_P.O.T._Fighter_Carrier_UE	V3		S6	P.O.T. Fighter Carrier		S		6		POT 	[UE] Veryrare3 Cards LatestPrint Unique NotABG AllPot MajorEmpire ShipClassCarrier ShipClassWarship 00_EconomyCost 01_SupplyCost 03_EnergyCostss 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 04_Shieldsss 03_HeavyWeaponss 02_Phasers artRandyAsplund-Faith POT 
S7 P.O.T. Battlecruiser (NE)	NE	S7_-_P.O.T._Battlecruiser_NE	V		S7	P.O.T. Battlecruiser		S		7		POT 	[NE] Veryrare Cards Reprinted Unique NotABG AllPot MajorEmpire ShipClassBattlecruiser 00_EconomyCost 01_SupplyCost 02_EnergyCosts 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 05_Shieldssss 03_HeavyWeaponss 03_Phaserss 01_CardDamage artRandyAsplund-Faith POT 
S7 P.O.T. Battlecruiser (UE)	UE	S7_-_P.O.T._Battlecruiser_UE	V3		S7	P.O.T. Battlecruiser		S		7		POT 	[UE] Veryrare3 Cards LatestPrint Unique NotABG AllPot MajorEmpire ShipClassBattlecruiser 00_EconomyCost 01_SupplyCost 02_EnergyCosts 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 05_Shieldssss 03_HeavyWeaponss 03_Phaserss 01_CardDamage artRandyAsplund-Faith POT 
S8 P.O.T. Dreadnought (NE)	NE	S8_-_P.O.T._Dreadnought_NE	V		S8	P.O.T. Dreadnought		S		8		POT 	[NE] Veryrare Cards Reprinted Unique NotABG AllPot MajorEmpire ShipClassDreadnought ShipClassCommandship 00_EconomyCost 01_SupplyCost 03_EnergyCostss 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 05_Shieldssss 03_HeavyWeaponss 03_Phaserss 02_CardDamages 01_CommandPoint artRandyAsplund-Faith POT 
S8 P.O.T. Dreadnought (UE)	UE	S8_-_P.O.T._Dreadnought_UE	V0		S8	P.O.T. Dreadnought		S		8		POT 	[UE] Veryrare0 Cards LatestPrint Unique NotABG AllPot MajorEmpire ShipClassDreadnought ShipClassCommandship 00_EconomyCost 01_SupplyCost 03_EnergyCostss 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 05_Shieldssss 03_HeavyWeaponss 03_Phaserss 02_CardDamages 01_CommandPoint artRandyAsplund-Faith POT 
S9 P.O.T. Battleship (NE)	NE	S9_-_P.O.T._Battleship_NE	V	Errata 	S9	P.O.T. Battleship		S		9		POT 	[NE] Veryrare Cards Reprinted Unique NotABG AllPot MajorEmpire ShipClassBattleship ShipClassCommandship 00_EconomyCost 01_SupplyCost 04_EnergyCostsss 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 07_Shieldssssss 05_HeavyWeaponssss 04_Phasersss 02_CardDamages 01_CommandPoint artRandyAsplund-Faith Errata POT 
S9 P.O.T. Battleship (UE)	UE	S9_-_P.O.T._Battleship_UE	V0	Errata 	S9	P.O.T. Battleship		S		9		POT 	[UE] Veryrare0 Cards LatestPrint Unique NotABG AllPot MajorEmpire ShipClassBattleship ShipClassCommandship 00_EconomyCost 01_SupplyCost 04_EnergyCostsss 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 07_Shieldssssss 05_HeavyWeaponssss 04_Phasersss 02_CardDamages 01_CommandPoint artRandyAsplund-Faith Errata POT 
S10 P.O.T. Flagship (AT)	AT	S10_-_P.O.T._Flagship_AT	E		S10	P.O.T. Flagship		S		10		POT 	[AT] Entity Cards LatestPrint Unique NotABG AllPot MajorEmpire ShipClassFlagship ShipClassCommandship 00_EconomyCost 01_SupplyCost 05_EnergyCostssss 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 09_Shieldssssssss 06_HeavyWeaponsssss 05_Phaserssss 03_CardDamagess 02_CommandPoints artRandyTarkasHoar POT 
S1 Scorpead Patrol Ship (AT)	AT	S1_-_Scorpead_Patrol_Ship_AT	U		S1	Scorpead Patrol Ship		S		1		Scorpead 	[AT] Uncommon Cards LatestPrint Unique NotABG MajorEmpire ShipClassPatrolship 00_EconomyCost 00_SupplyCost 00_EnergyCost 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 02_Shields No_Engagement artMarkPoole Scorpead 
S2 Scorpead Escort (NE)	NE	S2_-_Scorpead_Escort_NE	C		S2	Scorpead Escort		S		2		Scorpead 	[NE] Common Cards Reprinted Unique NotABG MajorEmpire ShipClassEscortship 00_EconomyCost 01_SupplyCost 01_EnergyCost 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 04_Shieldsss 04_Phasersss artMarkPoole Scorpead 
S2 Scorpead Escort (UE)	UE	S2_-_Scorpead_Escort_UE	U3		S2	Scorpead Escort		S		2		Scorpead 	[UE] Uncommon3 Cards LatestPrint Unique NotABG MajorEmpire ShipClassEscortship 00_EconomyCost 01_SupplyCost 01_EnergyCost 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 04_Shieldsss 04_Phasersss artMarkPoole Scorpead 
S2 Scorpead Frigate (NE)	NE	S2_-_Scorpead_Frigate_NE	C		S2	Scorpead Frigate		S		2		Scorpead 	[NE] Common Cards LatestPrint Unique NotABG MajorEmpire ShipClassFrigate 00_EconomyCost 01_SupplyCost 00_EnergyCost 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 03_Shieldss 04_Phasersss artMarkPoole Scorpead 
S3 Scorpead Destroyer (NE)	NE	S3_-_Scorpead_Destroyer_NE	C		S3	Scorpead Destroyer		S		3		Scorpead 	[NE] Common Cards Reprinted Unique NotABG MajorEmpire ShipClassDestroyer 00_EconomyCost 01_SupplyCost 01_EnergyCost 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 03_Shieldss 04_Phasersss artMarkPoole Scorpead 
S3 Scorpead Destroyer (UE)	UE	S3_-_Scorpead_Destroyer_UE	U3		S3	Scorpead Destroyer		S		3		Scorpead 	[UE] Uncommon3 Cards LatestPrint Unique NotABG MajorEmpire ShipClassDestroyer 00_EconomyCost 01_SupplyCost 01_EnergyCost 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 03_Shieldss 04_Phasersss artMarkPoole Scorpead 
S3 Scorpead Spy Ship (AT)	AT	S3_-_Scorpead_Spy_Ship_AT	U		S3	Scorpead Spy Ship		S		3		Scorpead 	[AT] Uncommon Cards LatestPrint Unique NotABG MajorEmpire ShipClassSpyship 01_EconomyCost 01_SupplyCost 01_EnergyCost 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 03_Shieldss 04_Phasersss 01_ResearchPoint artMarkPoole Scorpead 
S3 Scorpead Troop Ship (AT)	AT	S3_-_Scorpead_Troop_Ship_AT	R		S3	Scorpead Troop Ship		S		3		Scorpead 	[AT] Rare Cards LatestPrint Unique NotABG MajorEmpire ShipClassTroopship PropPlaycard 00_EconomyCost 01_SupplyCost 00_EnergyCost 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 03_Shieldss 04_Phasersss artMarkPoole Scorpead 
S4 Scorpead Minesweeper (NE)	NE	S4_-_Scorpead_Minesweeper_NE	U		S4	Scorpead Minesweeper		S		4		Scorpead 	[NE] Uncommon Cards Reprinted Unique NotABG MajorEmpire ShipClassMineSweeper 00_EconomyCost 01_SupplyCost 01_EnergyCost 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 04_Shieldsss 04_Phasersss artMarkPoole Scorpead 
S4 Scorpead Minesweeper (UE)	UE	S4_-_Scorpead_Minesweeper_UE	R3		S4	Scorpead Minesweeper		S		4		Scorpead 	[UE] Rare3 Cards LatestPrint Unique NotABG MajorEmpire ShipClassMineSweeper 00_EconomyCost 01_SupplyCost 01_EnergyCost 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 04_Shieldsss 04_Phasersss artMarkPoole Scorpead 
S4 Scorpead Science Ship (NE)	NE	S4_-_Scorpead_Science_Ship_NE	C		S4	Scorpead Science Ship		S		4		Scorpead 	[NE] Common Cards Reprinted Unique NotABG MajorEmpire ShipClassScienceship 00_EconomyCost 01_SupplyCost 01_EnergyCost 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 03_Shieldss 04_Phasersss 02_ResearchPoints artMarkPoole Scorpead 
S4 Scorpead Science Ship (UE)	UE	S4_-_Scorpead_Science_Ship_UE	U3		S4	Scorpead Science Ship		S		4		Scorpead 	[UE] Uncommon3 Cards LatestPrint Unique NotABG MajorEmpire ShipClassScienceship 00_EconomyCost 01_SupplyCost 01_EnergyCost 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 03_Shieldss 04_Phasersss 02_ResearchPoints artMarkPoole Scorpead 
S5 Scorpead Light Cruiser (NE)	NE	S5_-_Scorpead_Light_Cruiser_NE	C		S5	Scorpead Light Cruiser		S		5		Scorpead 	[NE] Common Cards Reprinted Unique NotABG MajorEmpire ShipClassCruiser 00_EconomyCost 02_SupplyCosts 01_EnergyCost 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 03_Shieldss 03_HeavyWeaponss 06_Phasersssss artMarkPoole Scorpead 
S5 Scorpead Light Cruiser (UE)	UE	S5_-_Scorpead_Light_Cruiser_UE	R3		S5	Scorpead Light Cruiser		S		5		Scorpead 	[UE] Rare3 Cards LatestPrint Unique NotABG MajorEmpire ShipClassCruiser 00_EconomyCost 02_SupplyCosts 01_EnergyCost 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 03_Shieldss 03_HeavyWeaponss 06_Phasersssss artMarkPoole Scorpead 
S5 Scorpead Scout Cruiser (NE)	NE	S5_-_Scorpead_Scout_Cruiser_NE	U		S5	Scorpead Scout Cruiser		S		5		Scorpead 	[NE] Uncommon Cards Reprinted Unique NotABG MajorEmpire ShipClassScoutship PropScoutcard ShipClassCruiser 00_EconomyCost 02_SupplyCosts 01_EnergyCost 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 04_Shieldsss 04_Phasersss 01_ResearchPoint artMarkPoole Scorpead 
S5 Scorpead Scout Cruiser (UE)	UE	S5_-_Scorpead_Scout_Cruiser_UE	R3		S5	Scorpead Scout Cruiser		S		5		Scorpead 	[UE] Rare3 Cards LatestPrint Unique NotABG MajorEmpire ShipClassScoutship PropScoutcard ShipClassCruiser 00_EconomyCost 02_SupplyCosts 01_EnergyCost 00_AmmoCost 00_ResearchCost 00_RepairCost 00_LobsterCost 04_Shieldsss 04_Phasersss 01_ResearchPoint artMarkPoole Scorpead 
